preference,cost,co2,neg_pref_raw
92.78456625906587,14.795433752855054,56.715433752855056,-92.78456625906587
115.49638923632642,21.17361010802248,60.30361010802248,-115.49638923632642
108.14867883885363,26.03132230555556,30.85132230555556,-108.14867883885363
29.652269440734862,7.44773075,15.04773075,-29.652269440734862
58.140290576976774,17.169709125,7.459709125000001,-58.140290576976774
68.80059328485743,22.659406083333337,12.399406083333332,-68.80059328485743
42.974623987513226,8.045375583333334,19.925375583333334,-42.974623987513226
5.867411918677503,7.002588343582934,12.032588343582935,-5.867411918677503
94.96463225215918,14.555367807445462,57.73536780744546,-94.96463225215918
103.03103219455957,15.358967721993931,66.96896772199392,-103.03103219455957
2.926074263796651,6.443925807728922,12.873925807728924,-2.926074263796651
86.83750104904175,14.672500000000001,25.162499999999998,-86.83750104904175
62.64978758252047,19.300213371153845,13.250213371153846,-62.64978758252047
25.595555047683717,13.034445,5.104445,-25.595555047683717
110.70497477114345,31.145025896428574,37.195025896428575,-110.70497477114345
59.917590553969724,12.802409827500002,9.5824098275,-59.917590553969724
62.3895820954806,18.170418083333335,12.21041808333333,-62.3895820954806
32.90000065565109,12.18,5.2,-32.90000065565109
9.878214343824219,7.291785298547912,11.221785298547912,-9.878214343824219
99.94444539811876,23.93555555555556,28.35555555555556,-99.94444539811876
51.67138769731776,16.278612958333333,7.0286129583333325,-51.67138769731776
55.80472424465982,9.215277185851647,22.49527718585165,-55.80472424465982
44.30289630381393,16.657103874999997,4.997103875,-44.30289630381393
113.94359536588055,26.366403895021854,53.356403895021856,-113.94359536588055
45.58454704780554,10.735454102564102,8.115454102564103,-45.58454704780554
24.07899886307907,16.931001125,4.421001125,-24.07899886307907
2.926074263796651,6.443925807728922,12.873925807728924,-2.926074263796651
-0.8098481429494289,6.929848166791286,7.709848166791287,0.8098481429494289
93.30250737454485,18.547493626813186,20.297493626813186,-93.30250737454485
52.99520419987066,9.074795704761906,20.6047957047619,-52.99520419987066
108.38745522283072,16.402544312253053,63.412544312253054,-108.38745522283072
79.44253165793504,16.00746796059524,21.05746796059524,-79.44253165793504
78.18575404193099,19.164246625641027,18.414246625641027,-78.18575404193099
69.21241857447677,20.9175811275,13.487581127499999,-69.21241857447677
58.8166678349177,8.633333333333335,37.583333333333336,-58.8166678349177
70.41087611794624,14.8191252171978,19.1891252171978,-70.41087611794624
9.878214343824219,7.291785298547912,11.221785298547912,-9.878214343824219
